"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.745402171E1,3.265788757E1,5.977070618E0,4.220129196E1,5.369554951E1
1.746406871E1,3.764042633E1,5.452860718E0,4.393663330E1,5.811164367E1
1.747411571E1,3.937052856E1,6.531367950E0,4.232119263E1,5.817027275E1
1.748416271E1,3.944267853E1,7.007078705E0,3.807871490E1,5.527035888E1
1.749420871E1,3.847838379E1,6.663543091E0,3.282404205E1,5.101378796E1
1.750425571E1,3.588876892E1,6.364914093E0,2.721954666E1,4.549087366E1
1.751430271E1,3.211092499E1,6.008205872E0,2.186727676E1,3.931142117E1
1.752434971E1,2.806678482E1,5.517077179E0,1.711241455E1,3.333192587E1
1.753439671E1,2.430765198E1,4.823120270E0,1.355206833E1,2.824505248E1
1.754444271E1,2.126777344E1,3.985162811E0,1.139565262E1,2.445527772E1
1.755448971E1,1.905746979E1,2.975961456E0,1.039707916E1,2.191216001E1
1.756453671E1,1.774829224E1,1.965712280E0,9.714947662E0,2.032845568E1
1.757458371E1,1.699041824E1,1.021625519E0,9.114546204E0,1.930784771E1
1.758463071E1,1.659943130E1,-7.978408813E-2,8.578810272E0,1.868538121E1
1.759467671E1,1.600307144E1,-1.140478363E0,8.105494537E0,1.797492777E1
1.760472371E1,1.507844421E1,-2.232008514E0,7.205715637E0,1.686012099E1
1.761477071E1,1.391431503E1,-3.178490295E0,6.061794434E0,1.550665390E1
1.762481771E1,1.287547531E1,-3.786376190E0,5.012925568E0,1.432633700E1
1.763486371E1,1.231189728E1,-4.017944641E0,4.657414856E0,1.376292872E1
1.764491071E1,1.236129456E1,-4.084855499E0,4.832700348E0,1.388677933E1
1.765495771E1,1.260917908E1,-4.399950256E0,5.185816040E0,1.432632707E1
1.766500471E1,1.274120453E1,-5.048102417E0,5.641318817E0,1.482046250E1
1.767505171E1,1.233869156E1,-5.755381622E0,5.866450653E0,1.482507910E1
1.768509771E1,1.140358612E1,-6.583908691E0,5.830375671E0,1.440079548E1
1.769514471E1,1.054646851E1,-7.031627655E0,5.644013214E0,1.387539803E1
1.770519171E1,9.922865295E0,-7.271279297E0,5.539829865E0,1.349164457E1
1.771523871E1,9.532028046E0,-7.407795410E0,5.548362122E0,1.328605712E1
1.772528571E1,9.219328308E0,-7.449708252E0,5.321733398E0,1.299288320E1
1.773533171E1,8.682843933E0,-7.652985535E0,4.617897034E0,1.246133778E1
1.774537871E1,7.724237366E0,-7.595804443E0,3.472928009E0,1.137634902E1
1.775542571E1,6.386169891E0,-7.906408539E0,1.806892548E0,1.032275751E1
1.776547271E1,4.838987274E0,-8.398734741E0,-2.439926147E-2,9.693045879E0
1.777551971E1,3.149300995E0,-8.928632812E0,-1.718426514E0,9.622451369E0
1.778556571E1,1.115779724E0,-9.922715607E0,-3.048261108E0,1.044016979E1
1.779561271E1,-1.374890900E0,-1.101768860E1,-3.678899689E0,1.169675553E1
1.780565971E1,-4.308340759E0,-1.223420883E1,-3.840413818E0,1.352724821E1
1.781570671E1,-8.147407379E0,-1.307770477E1,-4.050876160E0,1.593161030E1
1.782575371E1,-1.250619324E1,-1.338456665E1,-4.320315857E0,1.882064353E1
1.783579971E1,-1.644390472E1,-1.326077408E1,-3.967349854E0,2.149395256E1
1.784584671E1,-1.949890182E1,-1.285317169E1,-2.865191803E0,2.352914191E1
1.785589371E1,-2.186203766E1,-1.257040970E1,-1.605411530E0,2.526937349E1
1.786594071E1,-2.328916992E1,-1.282802399E1,-9.604028320E-1,2.660575142E1
1.787598771E1,-2.404539734E1,-1.387629410E1,-6.641688538E-1,2.777001605E1
1.788603371E1,-2.476225662E1,-1.529249908E1,-5.837860107E-3,2.910377837E1
1.789608071E1,-2.445823883E1,-1.644719788E1,3.965254211E-1,2.947665173E1
1.790612771E1,-2.213506989E1,-1.752301071E1,1.454974365E-1,2.823186839E1
1.791617471E1,-1.742631180E1,-1.823253525E1,-6.011499023E-1,2.522821963E1
1.792622071E1,-1.165236877E1,-1.885194717E1,-1.832639008E0,2.223807941E1
1.793626771E1,-5.209616547E0,-1.907453430E1,-2.959495697E0,1.999341337E1
1.794631471E1,2.151925049E0,-1.871213791E1,-3.268453217E0,1.911694727E1
1.795636171E1,9.186097412E0,-1.798435135E1,-2.401306458E0,2.033685206E1
1.796640871E1,1.473251358E1,-1.728096405E1,-3.294648743E-1,2.271094939E1
1.797645471E1,1.891736115E1,-1.632924316E1,2.746937714E0,2.514073193E1
1.798650171E1,2.157852722E1,-1.503638168E1,6.170767822E0,2.701488454E1
1.799654871E1,2.219015533E1,-1.340267899E1,8.963510284E0,2.742953362E1
1.800659571E1,2.202774307E1,-1.173125473E1,1.070424042E1,2.715556233E1
1.801664271E1,2.182730988E1,-1.008003845E1,1.180984131E1,2.678639549E1
1.802668871E1,2.207773911E1,-8.297694855E0,1.227672043E1,2.658939955E1
1.803673571E1,2.236529114E1,-6.095025330E0,1.185893921E1,2.603824150E1
1.804678271E1,2.344499588E1,-3.298390961E0,1.082623672E1,2.603372076E1
1.805682971E1,2.544064590E1,-3.487747192E-2,1.017194733E1,2.739883561E1
1.806687671E1,2.697570374E1,3.631448364E0,9.955347748E0,2.898249399E1
1.807692271E1,2.737477386E1,7.116800537E0,9.705217896E0,2.990348388E1
1.808696971E1,2.664369415E1,9.729168091E0,9.754016418E0,2.999473264E1
1.809701671E1,2.498529282E1,1.116857483E1,9.691147156E0,2.903308895E1
1.810706371E1,2.263532959E1,1.169817352E1,1.009126511E1,2.740509151E1
1.811711071E1,1.977253281E1,1.124776016E1,1.116004257E1,2.533795004E1
1.812715671E1,1.605052277E1,1.040740768E1,1.173784103E1,2.244349188E1
1.813720371E1,1.223106537E1,9.281000061E0,1.132978958E1,1.908140598E1
1.814725071E1,8.929980011E0,8.306376801E0,9.760453033E0,1.562071964E1
1.815729771E1,6.688990173E0,8.695118408E0,7.733218689E0,1.342200972E1
1.816734371E1,6.251749420E0,1.050485504E1,6.914571075E0,1.404448801E1
1.817739071E1,8.498128052E0,1.232087860E1,8.410410461E0,1.716849539E1
1.818743771E1,1.473206451E1,1.307126816E1,1.112785950E1,2.262125180E1
1.819748508E1,2.224299545E1,1.376791946E1,1.593196930E1,3.062897483E1
1.820753208E1,2.962893631E1,1.397269363E1,2.242172379E1,3.969689826E1
1.821757808E1,3.587320129E1,1.350237167E1,2.775857574E1,4.732588234E1
1.822762508E1,4.033392517E1,1.320868240E1,2.952744736E1,5.170265910E1
1.823767208E1,4.327755386E1,1.259181519E1,2.858605499E1,5.337286781E1
1.824771908E1,4.389157700E1,1.153770721E1,2.809627350E1,5.337592906E1
1.825776608E1,4.207435593E1,1.071651489E1,2.780393143E1,5.155728582E1
1.826781208E1,3.832884476E1,9.815688171E0,2.585498428E1,4.726445056E1
1.827785908E1,3.403756851E1,9.014404449E0,2.228625549E1,4.167124598E1
1.828790608E1,3.008548691E1,8.293353882E0,1.782927383E1,3.594160885E1
1.829795308E1,2.661555267E1,7.651788025E0,1.291843597E1,3.055852569E1
1.830800008E1,2.374182861E1,7.326364746E0,8.247848511E0,2.617970686E1
1.831804608E1,2.153691376E1,7.427704010E0,4.512216797E0,2.322433081E1
1.832809308E1,2.022549088E1,7.703580322E0,2.127076721E0,2.174718571E1
1.833814008E1,2.009960266E1,8.021668854E0,1.093027039E0,2.166877723E1
1.834818708E1,2.083053268E1,8.067922668E0,9.116043091E-1,2.235695620E1
1.835823308E1,2.174438232E1,7.590715027E0,1.110690308E0,2.305798669E1
1.836828008E1,2.228505798E1,6.529721375E0,1.650467834E0,2.328057376E1
1.837832708E1,2.254506729E1,5.152734833E0,2.868934021E0,2.330368035E1
1.838837408E1,2.346700012E1,3.561992798E0,3.921694794E0,2.405758877E1
1.839842108E1,2.491493912E1,1.689985657E0,4.919968872E0,2.545223637E1
1.840846708E1,2.615870270E1,-8.437953186E-1,6.152655487E0,2.688577481E1
1.841851408E1,2.674593155E1,-3.924389191E0,7.201374664E0,2.797508681E1
1.842856108E1,2.623564270E1,-7.388485565E0,7.947722626E0,2.839128320E1
1.843860808E1,2.463666779E1,-1.081186661E1,8.416248322E0,2.819033691E1
1.844865508E1,2.265329224E1,-1.363783997E1,8.600664825E0,2.780528301E1
1.845870108E1,2.057695999E1,-1.579784821E1,8.039481812E0,2.715909715E1
1.846874808E1,1.840707230E1,-1.739053619E1,7.093000031E0,2.629756090E1
1.847879508E1,1.631113083E1,-1.833731735E1,6.113736420E0,2.529205349E1
1.848884208E1,1.427162201E1,-1.893233002E1,5.146148529E0,2.426098018E1
1.849888908E1,1.174322983E1,-1.944516357E1,3.639681244E0,2.300576260E1
1.850893508E1,8.049660645E0,-1.969813751E1,1.544039154E0,2.133536301E1
1.851898208E1,3.562292175E0,-1.988569748E1,-9.880952454E-1,2.022639914E1
1.852902908E1,-1.385967865E0,-2.014585648E1,-3.739224243E0,2.053675335E1
1.853907608E1,-6.702013092E0,-2.006023453E1,-6.231541443E0,2.204908383E1
1.854912208E1,-1.143576920E1,-1.916030594E1,-7.495513000E0,2.353883718E1
1.855916908E1,-1.439257050E1,-1.787777298E1,-6.687942352E0,2.390584500E1
1.856921608E1,-1.591715012E1,-1.617985382E1,-3.966152344E0,2.304069665E1
1.857926308E1,-1.731778748E1,-1.486364090E1,-1.246158600E0,2.285577597E1
1.858931008E1,-1.851918915E1,-1.456665848E1,4.957690430E-1,2.356679216E1
1.859935608E1,-1.930759964E1,-1.451546494E1,1.788331146E0,2.422148332E1
1.860940308E1,-1.972553055E1,-1.435005890E1,3.089575195E0,2.458792835E1
1.861945008E1,-1.924622726E1,-1.433808380E1,4.100872192E0,2.434779382E1
1.862949708E1,-1.707499237E1,-1.453058350E1,4.743336182E0,2.291707790E1
1.863954308E1,-1.362062576E1,-1.470003113E1,5.115612030E0,2.068288780E1
1.864959008E1,-9.740843811E0,-1.502949600E1,4.815336456E0,1.854608458E1
1.865963708E1,-5.654491425E0,-1.530252823E1,3.843108215E0,1.676037363E1
1.866968408E1,-1.650916901E0,-1.527992523E1,2.096689911E0,1.551121369E1
1.867973108E1,1.875449982E0,-1.482502121E1,-2.017803955E-1,1.494454020E1
1.868977708E1,4.616699524E0,-1.417956345E1,-2.481838989E0,1.511732314E1
1.869982408E1,6.396498413E0,-1.341779755E1,-4.353397064E0,1.548885241E1
1.870987108E1,7.477550354E0,-1.245679596E1,-5.639821930E0,1.558502859E1
1.871991808E1,8.100105743E0,-1.143142822E1,-6.174510040E0,1.531057930E1
1.872996408E1,8.818611603E0,-1.059197388E1,-5.814358978E0,1.495876304E1
1.874001108E1,9.836943970E0,-9.637109528E0,-4.918172607E0,1.462285090E1
1.875005808E1,1.131407227E1,-8.539442139E0,-3.703748016E0,1.465087208E1
1.876010508E1,1.353650070E1,-6.746919708E0,-2.144739990E0,1.527604944E1
1.877015208E1,1.614452728E1,-4.185446320E0,-2.948867798E-2,1.667826705E1
1.878019808E1,1.900462967E1,-6.912625122E-1,2.584675140E0,1.919203841E1
1.879024508E1,2.174228668E1,3.280428314E0,5.015021210E0,2.255301926E1
1.880029208E1,2.350831421E1,7.165299683E0,7.034920807E0,2.556310754E1
1.881033908E1,2.387669815E1,1.057386154E1,8.556057587E0,2.747925370E1
1.882038608E1,2.298140991E1,1.267429367E1,1.009740234E1,2.812010768E1
1.883043208E1,2.082903580E1,1.350970642E1,1.308084824E1,2.806188679E1
1.884047908E1,1.735760468E1,1.400457733E1,1.786819290E1,2.857773511E1
1.885052608E1,1.387824005E1,1.415052383E1,2.249297562E1,2.997960680E1
1.886057308E1,1.100810852E1,1.388048538E1,2.403132660E1,2.985550177E1
1.887061908E1,8.873247986E0,1.380668884E1,2.142150375E1,2.698592244E1
1.888066608E1,7.151977386E0,1.389650208E1,1.671678726E1,2.288480996E1
1.889071308E1,6.539750519E0,1.435185516E1,1.303878571E1,2.046348006E1
1.890076008E1,9.405241699E0,1.482157837E1,1.411070663E1,2.252220679E1
1.891080708E1,1.478295868E1,1.444645844E1,1.946103058E1,2.838957097E1
1.892085308E1,1.938603653E1,1.234946915E1,2.431528610E1,3.345984069E1
1.893090008E1,2.289369232E1,9.798773346E0,2.725367569E1,3.691747480E1
1.894094708E1,2.581471802E1,8.720415802E0,2.711087265E1,3.843754329E1
1.895099408E1,2.887270889E1,9.251062317E0,2.466331238E1,3.908317349E1
1.896104008E1,3.180780533E1,9.785301361E0,2.235735764E1,4.009164555E1
1.897108708E1,3.287912750E1,9.598639526E0,2.142853912E1,4.040239096E1
1.898113408E1,3.137894714E1,9.407936096E0,2.106719055E1,3.894835174E1
1.899118108E1,2.966965164E1,9.790989532E0,1.971684860E1,3.694463186E1
1.900122808E1,2.871224258E1,1.063134201E1,1.832534225E1,3.568243932E1
1.901127408E1,2.747940628E1,1.130763565E1,1.727048584E1,3.436931880E1
1.902132108E1,2.525084061E1,1.151136200E1,1.563783096E1,3.185369937E1
1.903136808E1,2.262021103E1,1.084764221E1,1.322095688E1,2.835734454E1
1.904141508E1,1.997581009E1,9.646240540E0,1.045246399E1,2.452217259E1
1.905146108E1,1.786983948E1,8.448581085E0,7.833061066E0,2.126185624E1
1.906150808E1,1.671289536E1,7.270081787E0,5.570216675E0,1.905786646E1
1.907155508E1,1.609153748E1,6.271957397E0,3.932921448E0,1.771278914E1
1.908160208E1,1.615934647E1,5.381459198E0,3.155587921E0,1.732172960E1
1.909164908E1,1.674986847E1,4.398004303E0,2.826272736E0,1.754674765E1
1.910169508E1,1.726898895E1,3.062631226E0,2.531535645E0,1.772022467E1
1.911174208E1,1.759261597E1,1.702260132E0,2.421215057E0,1.783984609E1
1.912178908E1,1.801623505E1,3.737727356E-1,2.204166412E0,1.815441491E1
1.913183608E1,1.821142914E1,-1.256936188E0,1.811682587E0,1.834443331E1
1.914188308E1,1.777822998E1,-2.843037872E0,1.589694214E0,1.807416535E1
1.915192908E1,1.719983276E1,-4.157304840E0,1.699416046E0,1.777654200E1
1.916197608E1,1.712858093E1,-5.060077515E0,2.061213684E0,1.797891184E1
1.917202308E1,1.739233246E1,-5.870342560E0,2.980152740E0,1.859665186E1
1.918207008E1,1.786025940E1,-6.748117218E0,4.332889709E0,1.957804600E1
1.919211608E1,1.765922745E1,-7.784262543E0,5.063819733E0,1.995207577E1
1.920216337E1,1.650797150E1,-8.635691986E0,5.651797028E0,1.946872129E1
1.921221038E1,1.493384491E1,-9.733808441E0,5.887107697E0,1.877298025E1
1.922225737E1,1.274794052E1,-1.084794159E1,5.612129517E0,1.765456944E1
1.923230437E1,9.764943695E0,-1.177496384E1,4.921765137E0,1.606946392E1
1.924235037E1,5.783972168E0,-1.221923996E1,4.320465546E0,1.419262420E1
1.925239737E1,1.002914429E0,-1.203781723E1,3.736380157E0,1.264418513E1
1.926244437E1,-4.337829437E0,-1.273461823E1,2.134411469E0,1.362141615E1
1.927249137E1,-1.013482452E1,-1.440095306E1,-5.662724304E-1,1.761881897E1
1.928253737E1,-1.661933990E1,-1.531270706E1,-2.738255768E0,2.276355642E1
1.929258437E1,-2.241304184E1,-1.489702148E1,-3.799698486E0,2.717909863E1
1.930263138E1,-2.608086456E1,-1.579545319E1,-3.987108765E0,3.075068900E1
1.931267837E1,-2.783012695E1,-1.697754501E1,-3.113226013E0,3.274820876E1
1.932272438E1,-2.806888046E1,-1.758722717E1,-9.955796814E-1,3.313855442E1
1.933277137E1,-2.640344376E1,-1.799198547E1,1.877994690E0,3.200594082E1
1.934281837E1,-2.314292404E1,-1.837234451E1,4.230802002E0,2.985025396E1
1.935286537E1,-1.771566010E1,-1.822804459E1,5.173840942E0,2.593983138E1
1.936291237E1,-1.101170105E1,-1.780352737E1,3.916306000E0,2.129696222E1
1.937295837E1,-4.918022919E0,-1.724069778E1,1.233435059E0,1.797080887E1
1.938300537E1,2.790197754E-1,-1.669912399E1,-1.979333954E0,1.681833396E1
1.939305238E1,4.509971466E0,-1.582419342E1,-4.561314697E0,1.707485086E1
1.940309937E1,7.748636627E0,-1.509251495E1,-6.017636261E0,1.800103673E1
1.941314637E1,1.005713608E1,-1.461680420E1,-6.168223114E0,1.878414032E1
1.942319237E1,1.153890472E1,-1.431308578E1,-5.243296509E0,1.911813027E1
1.943323937E1,1.273102570E1,-1.392284729E1,-3.600462799E0,1.920645788E1
1.944328637E1,1.426758041E1,-1.308623703E1,-1.471440125E0,1.941593641E1
1.945333337E1,1.631966309E1,-1.151495453E1,7.017407227E-1,1.998544523E1
1.946337937E1,1.826606552E1,-9.224118347E0,2.579885101E0,2.062496827E1
1.947342637E1,1.970726852E1,-6.382876740E0,4.615801392E0,2.122317532E1
1.948347337E1,2.122900406E1,-2.973416748E0,7.316036224E0,2.265030257E1
1.949352037E1,2.245001495E1,1.116827545E0,1.049497559E1,2.480715598E1
1.950356737E1,2.213387238E1,5.539979553E0,1.402807846E1,2.678407484E1
1.951361337E1,2.058474380E1,9.030570831E0,1.649973862E1,2.788412203E1
1.952366037E1,1.815050583E1,1.094014984E1,1.668849609E1,2.697468521E1
1.953370737E1,1.468521194E1,1.214229996E1,1.612791183E1,2.496398282E1
1.954375437E1,1.111169312E1,1.289029449E1,1.647324371E1,2.368537892E1
1.955380037E1,9.008566589E0,1.360221405E1,1.766476593E1,2.404617338E1
1.956384737E1,8.176596680E0,1.437805069E1,1.810410233E1,2.452230813E1
1.957389437E1,7.985294495E0,1.463282089E1,1.860600861E1,2.498135168E1
1.958394137E1,7.169490967E0,1.384321289E1,1.885449188E1,2.446483207E1
1.959398837E1,4.783901825E0,1.261890884E1,1.844778763E1,2.285702180E1
1.960403437E1,1.980082397E0,1.137888748E1,1.807087143E1,2.144658949E1
1.961408137E1,1.031055908E0,1.050500473E1,1.746597931E1,2.040780816E1
1.962412837E1,2.944077759E0,1.005968079E1,1.670106995E1,1.971777139E1
1.963417537E1,8.907526703E0,9.337283020E0,1.771940231E1,2.192044946E1
1.964422137E1,1.734937180E1,8.037535858E0,2.125235550E1,2.858785229E1
1.965426837E1,2.517988815E1,6.775061188E0,2.471270966E1,3.592556527E1
1.966431537E1,3.227049316E1,5.958359528E0,2.568359070E1,4.167173633E1
1.967436237E1,3.954925690E1,6.205345917E0,2.389555893E1,4.662239564E1
1.968440937E1,4.615981018E1,7.438182220E0,2.213372269E1,5.172964634E1
1.969445537E1,4.940341507E1,7.055428162E0,2.197834579E1,5.453002999E1
1.970450237E1,4.829032974E1,6.174210663E0,2.275493088E1,5.373884724E1
1.971454937E1,4.298191864E1,5.578449554E0,2.248983215E1,4.882987794E1
1.972459637E1,3.636447968E1,4.505031738E0,2.118349869E1,4.232506715E1
1.973464237E1,3.002067169E1,3.575464783E0,1.949740494E1,3.597462267E1
1.974468937E1,2.447844681E1,2.687361603E0,1.657039169E1,2.968154564E1
1.975473637E1,2.008403503E1,1.701212311E0,1.240066269E1,2.366514360E1
1.976478337E1,1.693682968E1,1.097817078E0,8.338110809E0,1.890993109E1
1.977483037E1,1.499461853E1,7.920030212E-1,5.868097229E0,1.612142732E1
1.978487637E1,1.402089340E1,4.311035156E-1,5.137765961E0,1.493880655E1
1.979492337E1,1.392344604E1,-3.053649902E-2,4.813091125E0,1.473190851E1
1.980497038E1,1.410561722E1,-6.456074524E-1,4.434228973E0,1.480025786E1
1.981501737E1,1.428210022E1,-1.590143280E0,4.162993011E0,1.496119825E1
1.982506337E1,1.479643066E1,-2.764301605E0,3.784130859E0,1.552080443E1
1.983511037E1,1.528516434E1,-4.101021881E0,3.272045746E0,1.616047378E1
1.984515737E1,1.560115723E1,-5.465135193E0,2.516267395E0,1.672110675E1
1.985520437E1,1.590487564E1,-6.768025818E0,1.627116394E0,1.736141556E1
1.986525137E1,1.611099701E1,-7.966284027E0,6.590794373E-1,1.798500185E1
1.987529737E1,1.599962860E1,-9.097182312E0,-3.439846802E-1,1.840829071E1
1.988534437E1,1.564666260E1,-1.007240433E1,-9.912387085E-1,1.863475070E1
1.989539138E1,1.512993713E1,-1.078537170E1,-1.447639618E0,1.863692305E1
1.990543837E1,1.434182602E1,-1.126826752E1,-1.755100250E0,1.832326945E1
1.991548438E1,1.359607681E1,-1.110046646E1,-1.739532623E0,1.763801673E1
1.992553137E1,1.313009583E1,-1.043360321E1,-1.730102234E0,1.685979674E1
1.993557837E1,1.249317032E1,-9.621242523E0,-1.680555267E0,1.585786487E1
1.994562537E1,1.137349869E1,-8.978030090E0,-1.601968689E0,1.457833325E1
1.995567137E1,9.932744751E0,-8.887767792E0,-1.537153473E0,1.341695477E1
1.996571837E1,8.110733643E0,-9.435927887E0,-1.609752502E0,1.254639544E1
1.997576537E1,4.780908051E0,-9.798024902E0,-1.620230713E0,1.102195633E1
1.998581238E1,-5.882766724E-2,-9.615853729E0,-1.707050171E0,9.766377216E0
1.999585937E1,-5.875881042E0,-9.399254150E0,-2.056573334E0,1.127392791E1
2.000590538E1,-1.197734299E1,-9.401798859E0,-2.828967133E0,1.548720833E1
2.001595237E1,-1.756222916E1,-9.451345825E0,-3.449875946E0,2.024009572E1
2.002599937E1,-2.223371475E1,-9.230554962E0,-4.164639587E0,2.443123901E1
2.003604637E1,-2.547237991E1,-9.421258392E0,-5.479505310E0,2.770608645E1
2.004609237E1,-2.588387421E1,-1.022074585E1,-7.263495483E0,2.876103191E1
2.005613937E1,-2.338092911E1,-1.110929810E1,-8.867859192E0,2.736280828E1
2.006618637E1,-1.913695450E1,-1.175894714E1,-9.434730377E0,2.436206072E1
2.007623337E1,-1.391970383E1,-1.240530304E1,-8.839717712E0,2.063468699E1
2.008628037E1,-8.325686646E0,-1.312934738E1,-7.460934906E0,1.724419817E1
2.009632638E1,-2.583477631E0,-1.360146561E1,-5.383554840E0,1.485452409E1
2.010637337E1,2.704875183E0,-1.378782806E1,-3.140319672E0,1.439729697E1
2.011642037E1,7.003785553E0,-1.383108810E1,-9.493258667E-1,1.553232854E1
2.012646737E1,1.010907806E1,-1.378932495E1,1.018182678E0,1.712821175E1
2.013651337E1,1.230950226E1,-1.350596420E1,2.611768799E0,1.845958426E1
2.014656037E1,1.400367920E1,-1.291604095E1,3.927682343E0,1.945131959E1
2.015660737E1,1.535476959E1,-1.205832458E1,4.937781830E0,2.013836712E1
2.016665437E1,1.657548111E1,-1.063253952E1,5.583089905E0,2.046871671E1
2.017670037E1,1.855541382E1,-8.205486603E0,6.226751404E0,2.122276668E1
2.018674737E1,2.082349731E1,-4.912783813E0,7.197782135E0,2.257347011E1
2.019679437E1,2.255434799E1,-1.269959106E0,8.512647858E0,2.414076600E1
2.020684112E1,2.290521835E1,1.897603912E0,1.001657043E1,2.507152990E1
2.021688812E1,2.133393585E1,4.093088379E0,1.118563934E1,2.443376187E1
2.022693412E1,1.924622726E1,5.826783142E0,1.169188660E1,2.326088730E1
2.023698112E1,1.755848694E1,7.223678284E0,1.179307617E1,2.235080842E1
2.024702812E1,1.612851059E1,8.302185516E0,1.187211182E1,2.167953360E1
2.025707513E1,1.453896606E1,9.217532043E0,1.191716812E1,2.093712796E1
2.026712112E1,1.296049850E1,9.677076416E0,1.165147064E1,1.993431959E1
2.027716813E1,1.136242172E1,9.623637543E0,1.112621292E1,1.858794343E1
2.028721512E1,9.696835327E0,9.297615509E0,1.079570023E1,1.723430918E1
2.029726212E1,8.178542633E0,8.694669342E0,1.115585129E1,1.633826345E1
2.030730812E1,6.826404419E0,7.853568420E0,1.206341400E1,1.593123635E1
2.031735512E1,5.868995361E0,7.063960419E0,1.297651520E1,1.589762844E1
2.032740212E1,5.485193481E0,6.167025604E0,1.343067078E1,1.576396111E1
2.033744912E1,5.753884735E0,5.041366425E0,1.307650726E1,1.514983852E1
2.034749612E1,6.412515106E0,4.246669006E0,1.172242310E1,1.402033348E1
2.035754212E1,8.027207336E0,3.548969879E0,1.003917343E1,1.333477589E1
2.036758913E1,1.144415176E1,2.283501434E0,8.305029602E0,1.432328542E1
2.037763612E1,1.667292847E1,6.599775696E-1,8.449030151E0,1.870316082E1
2.038768312E1,2.326282471E1,-7.804769897E-1,1.174188263E1,2.606990536E1
2.039772912E1,3.094425110E1,-2.152224426E0,1.648207535E1,3.512602388E1
2.040777612E1,3.896636902E1,-1.969155121E0,1.954680222E1,4.363866363E1
